"PROFILO DEI LAUREATI"
"Durata degli studi (medie, in anni; per 100 con titolo in Atenei telematici) ","-"
"Ritardo alla laurea (medie, in anni) ","0.4"
"Ritardo alla laurea (medie, in anni; per 100 con titolo in Atenei telematici) ","-"
"Indice di ritardo (rapporto fra ritardo e durata normale del corso) ","0.20"
"Indice di ritardo (rapporto fra ritardo e durata normale del corso; per 100 con titolo in Atenei telematici) ","-"
"5. CONDIZIONI DI STUDIO"
"",""
"Hanno alloggiato a meno di un'ora di viaggio dalla sede degli studi (%) "," "
"Più del 50% della durata degli studi","68.9"
"Meno del 50%","31.1"
"Hanno frequentato regolarmente (%) "," "
"Più del 75% degli insegnamenti previsti","62.2"
"Tra il 50% e il 75%","20.0"
"Tra il 25% e il 50%","13.3"
"Meno del 25%","4.4"
"Hanno usufruito del servizio di borse di studio offerto dall'organismo per il Diritto allo Studio ","24.4"
"Hanno svolto periodi di studio all'estero durante il corso magistrale (%) ","6.7"
"Hanno svolto periodi di studio all’estero riconosciuti dal corso di studio","6.7"
"Con Erasmus o altro programma dell'Unione Europea","2.2"
"Altra esperienza riconosciuta dal corso di studio","4.4"
"Hanno svolto periodi di studio all’estero riconosciuti solo nel precedente corso di studio ","4.4"
"1 o più esami all'estero convalidati (per 100 che hanno svolto esperienze di studio all'estero riconosciute dal corso che stanno concludendo)","-"
"Hanno preparato all'estero una parte significativa della tesi (per 100 che hanno svolto esperienze di studio all'estero riconosciute dal corso che stanno concludendo)","100.0"
"Hanno svolto tirocini formativi curriculari o lavoro riconosciuti dal corso di laurea magistrale (%) ","6.7"
"Tirocini curriculari organizzati dal corso e svolti presso l'università","2.2"
"Tirocini curriculari organizzati dal corso e svolti al di fuori dell'università","2.2"
"Attività di lavoro successivamente riconosciute dal corso","2.2"
"Hanno svolto tirocini formativi curriculari o lavoro riconosciuti solo nel precedente corso di studio ","17.8"
"Tempo impiegato per la tesi/prova finale (medie, in mesi)","6.0"
"6. LAVORO DURANTE GLI STUDI UNIVERSITARI"
"",""
"Hanno avuto esperienze di lavoro (%) ","62.2"
"Lavoratori-studenti","6.7"
"Altre esperienze di lavoro con continuità a tempo pieno","6.7"
"Lavoro a tempo parziale","24.4"
"Lavoro occasionale, saltuario, stagionale","24.4"
"Nessuna esperienza di lavoro","37.8"
"Hanno ritenuto difficile conciliare studio e lavoro (per 100 che hanno avuto esperienze di lavoro con continuità a tempo pieno o parziale)"," "
"Decisamente sì","17.6"
"Più sì che no","58.8"
"Più no che sì","23.5"
"Decisamente no","-"
"Lavoro coerente con gli studi (per 100 che hanno avuto esperienze di lavoro)","60.7"
"7. GIUDIZI SULL'ESPERIENZA UNIVERSITARIA"
"",""
"Sono complessivamente soddisfatti del corso di laurea magistrale (%)"," "
"Decisamente sì","44.4"
"Più sì che no","48.9"
"Più no che sì","4.4"
"Decisamente no","-"
"Sono complessivamente soddisfatti delle attività didattiche (lezioni, esercitazioni, simulazioni, ...) (%)"," "
"Decisamente sì","35.6"
"Più sì che no","55.6"
"Più no che sì","6.7"
"Decisamente no","-"
"Sono soddisfatti dei rapporti con i docenti in generale (%)"," "
"Decisamente sì","24.4"
"Più sì che no","66.7"
"Più no che sì","8.9"
"Decisamente no","-"
"Sono soddisfatti dei rapporti con gli studenti (%)"," "
"Decisamente sì","57.8"
"Più sì che no","37.8"
"Più no che sì","4.4"
"Decisamente no","-"
"Hanno utilizzato le aule (%) ","97.8"
"Valutazione delle aule (per 100 fruitori)"," "
"Sempre o quasi sempre adeguate","27.3"
"Spesso adeguate","47.7"
"Raramente adeguate","25.0"
"Mai adeguate","-"
"Hanno utilizzato le postazioni informatiche (%) ","66.7"
"Non le hanno utilizzate nonostante fossero presenti","20.0"
"Non le hanno utilizzate in quanto non presenti","13.3"
"Valutazione delle postazioni informatiche (per 100 fruitori)"," "
"In numero adeguato","60.0"
"In numero inadeguato","40.0"
"Hanno utilizzato i servizi di biblioteca (prestito/consultazione, orari di apertura, ...) (%) ","75.6"
"Valutazione dei servizi di biblioteca (prestito/consultazione, orari di apertura, ...) (per 100 fruitori)"," "
"Decisamente positiva","38.2"
"Abbastanza positiva","52.9"
"Abbastanza negativa","8.8"
"Decisamente negativa","-"
"Hanno utilizzato le attrezzature per le altre attività didattiche (laboratori, attività pratiche, ...) (%)","82.2"
"Valutazione delle attrezzature per le altre attività didattiche (laboratori, attività pratiche, …) (per 100 fruitori)"," "
"Sempre o quasi sempre adeguate","27.0"
"Spesso adeguate","54.1"
"Raramente adeguate","18.9"
"Mai adeguate","-"
"Hanno utilizzato gli spazi dedicati allo studio individuale (%)","82.2"
"Non li hanno utilizzati nonostante fossero presenti","15.6"
"Non li hanno utilizzati in quanto non presenti","2.2"
"Valutazione degli spazi dedicati allo studio individuale (per 100 fruitori)"," "
"Adeguati","54.1"
"Inadeguati","45.9"
"Hanno usufruito dei servizi di orientamento allo studio post-laurea (%)","62.2"
"Sono soddisfatti dei servizi di orientamento allo studio post-laurea (per 100 fruitori)"," "
"Decisamente sì","21.4"
"Più sì che no","42.9"
"Più no che sì","21.4"
"Decisamente no","14.3"
"Hanno usufruito di iniziative formative di orientamento al lavoro (%)","64.4"
"Sono soddisfatti delle iniziative formative di orientamento al lavoro (per 100 fruitori)"," "
"Decisamente sì","20.7"
"Più sì che no","41.4"
"Più no che sì","20.7"
"Decisamente no","17.2"
"Hanno usufruito dei servizi di sostegno alla ricerca del lavoro (%)","60.0"
"Sono soddisfatti dei servizi di sostegno alla ricerca del lavoro (per 100 fruitori)"," "
"Decisamente sì","22.2"
"Più sì che no","33.3"
"Più no che sì","25.9"
"Decisamente no","18.5"
"Hanno usufruito dell'ufficio/servizi job placement (%)","53.3"
"Sono soddisfatti dell'organizzazione dell'ufficio/servizi job placement (per 100 fruitori)"," "
"Decisamente sì","20.8"
"Più sì che no","41.7"
"Più no che sì","20.8"
"Decisamente no","16.7"
"Hanno usufruito dei servizi delle segreterie studenti (%)","88.9"
"Sono soddisfatti dei servizi delle segreterie studenti (per 100 fruitori)"," "
"Decisamente sì","22.5"
"Più sì che no","47.5"
"Più no che sì","25.0"
"Decisamente no","5.0"
"Hanno ritenuto l'organizzazione degli esami (appelli, orari, informazioni, prenotazioni, ...) soddisfacente (%)"," "
"Sempre o quasi sempre","40.0"
"Per più della metà degli esami","53.3"
"Per meno della metà degli esami","6.7"
"Mai o quasi mai","-"
"Hanno ritenuto il carico di studio degli insegnamenti adeguato alla durata del corso di studio (%)"," "
"Decisamente sì","48.9"
"Più sì che no","40.0"
"Più no che sì","8.9"
"Decisamente no","-"
"Si iscriverebbero di nuovo al corso di laurea magistrale? (%)"," "
"Sì, allo stesso corso magistrale dell'Ateneo","84.4"
"Sì, ma ad un altro corso magistrale dell'Ateneo","6.7"
"Sì, allo stesso corso magistrale, ma in un altro Ateneo","2.2"
"Sì, ma ad un altro corso magistrale e in un altro Ateneo","-"
"Non si iscriverebbero più a nessun corso di laurea magistrale","6.7"
"8. CONOSCENZE LINGUISTICHE E INFORMATICHE"
"",""
"Lingue straniere: conoscenza “almeno B2” (%) "," "
"Inglese scritto","93.3"
"Inglese parlato","86.7"
"Francese scritto","-"
"Francese parlato","-"
"Spagnolo scritto","2.2"
"Spagnolo parlato","2.2"
"Tedesco scritto","2.2"
"Tedesco parlato","2.2"
"Strumenti informatici: livello di conoscenza "almeno buona" (%) "," "
"Navigazione in Internet e comunicazione in rete","100.0"
"Word processor","93.3"
"Fogli elettronici","82.2"
"Strumenti di presentazione","88.9"
"Elaborazione e pubblicazione in rete di contenuti multimediali","73.3"
"Sistemi operativi","93.3"
"Linguaggi di programmazione","97.8"
"Data base","95.6"
"Realizzazione siti web","97.8"
"Reti di trasmissione dati","88.9"
"Disegno e progettazione assistita","15.6"
"9. PROSPETTIVE DI STUDIO"
"",""
"Intendono proseguire gli studi dopo il conseguimento del titolo (%)","17.8"
"Laurea di primo livello","-"
"Altra laurea magistrale biennale","-"
"Laurea magistrale a ciclo unico","-"
"Altro titolo equiparato alla laurea ","-"
"Dottorato di ricerca ","8.9"
"Scuola di specializzazione post-laurea","-"
"Master universitario","2.2"
"Altro tipo di master o corso di perfezionamento","2.2"
"Tirocinio, praticantato","-"
"Attività sostenuta da borsa o assegno di studio","2.2"
"Altre attività di qualificazione professionale","2.2"
"Non intendono proseguire","80.0"
"10. PROSPETTIVE DI LAVORO"
"",""
"Aspetti ritenuti rilevanti nella ricerca del lavoro: decisamente sì (%)"," "
"Acquisizione di professionalità","75.6"
"Possibilità di carriera","82.2"
"Possibilità di guadagno","80.0"
"Stabilità/sicurezza del posto di lavoro","66.7"
"Rispondenza agli interessi culturali","28.9"
"Coerenza con gli studi","60.0"
"Utilità sociale del lavoro","35.6"
"Prestigio ricevuto dal lavoro","37.8"
"Coinvolgimento e partecipazione all’attività lavorativa e ai processi decisionali","40.0"
"Indipendenza o autonomia","68.9"
"Flessibilità dell’orario di lavoro","64.4"
"Rapporti con i colleghi sul luogo di lavoro","55.6"
"Luogo di lavoro (ubicazione, caratteristiche fisiche dell’ambiente di lavoro)","53.3"
"Tempo libero","75.6"
"Opportunità di contatti con l'estero","60.0"
"Possibilità di utilizzare al meglio le competenze acquisite","62.2"
"Sono interessati a lavorare nei seguenti settori: decisamente sì (%)"," "
"Pubblico","26.7"
"Privato (compreso l'avvio di un'attività autonoma/in conto proprio)","75.6"
"Disponibilità a lavorare per tipo di relazione contrattuale: decisamente sì (%)"," "
"ORARIO/MODALITA' LAVORATIVA"," "
"Tempo pieno","91.1"
"Part-time","24.4"
"Telelavoro o smart-working ","73.3"
"CONTRATTO"," "
"Tempo indeterminato ","86.7"
"A tempo determinato","24.4"
"Stage","4.4"
"Apprendistato","8.9"
"Somministrazione di lavoro (ex interinale)","4.4"
"Autonomo/in conto proprio","20.0"
"Disponibilità a lavorare nelle seguenti aree geografiche: decisamente sì (%)"," "
"Provincia di residenza","62.2"
"Provincia degli studi","66.7"
"Regione degli studi","40.0"
"Italia settentrionale","35.6"
"Italia centrale","37.8"
"Italia meridionale","11.1"
"Stato europeo","62.2"
"Stato extraeuropeo","44.4"
"Disponibilità ad effettuare trasferte di lavoro (%)"," "
"Sì, anche con trasferimenti di residenza","44.4"
"Sì, anche frequenti (senza cambi di residenza)","37.8"
"Sì, ma solo in numero limitato","17.8"
"Non disponibili a trasferte","-"
