"PROFILO DEI LAUREATI"
"",""
"Numero di laureati","19"
"Hanno compilato il questionario","18"
"Tasso di compilazione","94.7"
"1. CARATTERISTICHE ANAGRAFICHE"
"",""
"Genere (%)"," "
"Uomini","89.5"
"Donne","10.5"
"Età alla laurea (%) "," "
"Meno di 23 anni","-"
"23-24 anni","26.3"
"25-26 anni","57.9"
"27 anni e oltre","15.8"
"Età alla laurea (medie, in anni)","25.9"
"Cittadini stranieri (%) ","5.3"
"Residenza (%) "," "
"Stessa provincia della sede degli studi","26.3"
"Altra provincia della stessa regione","31.6"
"Altra regione","42.1"
"Estero","-"
"2. ORIGINE SOCIALE"
"",""
"Titolo di studio dei genitori (%) "," "
"Almeno un genitore laureato","27.8"
"Entrambi con laurea","16.7"
"Uno solo con laurea","11.1"
"Nessun genitore laureato","72.2"
"Diploma di scuola secondaria di secondo grado","55.6"
"Qualifica professionale, titolo inferiore o nessun titolo","16.7"
"Classe sociale (%) "," "
"Classe elevata","27.8"
"Classe media impiegatizia","33.3"
"Classe media autonoma","-"
"Classe del lavoro esecutivo","38.9"
"3. STUDI SECONDARI DI SECONDO GRADO"
"",""
"Diploma (%) "," "
"Liceale","57.9"
"Liceo classico","-"
"Liceo linguistico","-"
"Liceo scientifico","57.9"
"Liceo delle scienze umane","-"
"Liceo artistico e musicale e coreutico","-"
"Tecnico","36.8"
"Tecnico economico","10.5"
"Tecnico tecnologico","26.3"
"Professionale","-"
"Titolo estero","5.3"
"Voto di diploma (medie, in 100-mi) ","87.7"
"Hanno conseguito il diploma (%) "," "
"Nella stessa provincia della sede degli studi universitari","21.1"
"In una provincia limitrofa","31.6"
"In una provincia non limitrofa, ma nella stessa ripartizione geografica","5.3"
"Al Sud-Isole, ma si sono laureati al Centro o al Nord","31.6"
"Al Centro, ma si sono laureati al Nord o al Sud-Isole","-"
"Al Nord, ma si sono laureati al Centro o al Sud-Isole","5.3"
"All'estero","5.3"
"4. RIUSCITA NEGLI STUDI UNIVERSITARI"
"",""
"Hanno precedenti esperienze universitarie (%) ","100.0"
"Portate a termine","100.0"
"Non portate a termine","-"
"Nessuna precedente esperienza universitaria","-"
"Titolo universitario precedente all'iscrizione alla laurea magistrale (%) "," "
